product_Category,product_name,product_url,product_image,product_specifications
Gripping Pliers,Long Nose Pliers,https://www.knipex.com/products/gripping-pliers/long-nose-pliers/long-nose-pliers/3015140,https://www.knipex.com/sites/default/files/styles/knipex_product_detail/public/IM0015512.jpg?itok=iwFNfJs2,"Heavy duty and wear resisting
      Different jaw styles
      Long, trapezoidal jaws
      Chrome vanadium electric steel, forged, oil-hardened"
Insulated Tools,Snipe Nose Side Cutting Pliers,https://www.knipex.com/products/combination-and-multifunctional-pliers/snipe-nose-side-cutting-pliers-stork-beak-pliers/snipe-nose-side-cutting-pliersstork-beak-pliers/2617200,https://www.knipex.com/sites/default/files/styles/knipex_product_detail/public/IM0007529.jpg?itok=eo6dYb8o,"Elastic tips: dimensionally stable even when twisted
  

                

      Distortion-tolerant, elastic precision tips
      Half-round, long, tapered jaws
      With cutting edges for soft, medium-hard and hard wire
      Cutting edges additionally induction-hardened, cutting edge hardness approx. 61 HRC
      Straight jaws
      Vanadium electric steel, forged, multi stage oil-hardened"
Combination and multifunctional pliers,Snipe Nose Side Cutting Pliers,https://www.knipex.com/products/combination-and-multifunctional-pliers/snipe-nose-side-cutting-pliers-stork-beak-pliers/snipe-nose-side-cutting-pliersstork-beak-pliers/2621200,https://www.knipex.com/sites/default/files/styles/knipex_product_detail/public/IM0007525.jpg?itok=gJ4hQsYk,"Elastic tips: dimensionally stable even when twisted
  

                

      Distortion-tolerant, elastic precision tips
      Half-round, long, tapered jaws
      With cutting edges for soft, medium-hard and hard wire
      Cutting edges additionally induction-hardened, cutting edge hardness approx. 61 HRC
      40° angled jaws
      Vanadium electric steel, forged, multi stage oil-hardened"
Gripping Pliers,Telephone Pliers,https://www.knipex.com/products/gripping-pliers/telephone-pliers/telephone-pliers/2925160,https://www.knipex.com/sites/default/files/styles/knipex_product_detail/public/IM0020563.jpg?itok=yWMsZnxj,"Gripping surfaces cross-hatched, knurled
      Half-round jaws
      Chrome vanadium electric steel, forged, oil-hardened"
Gripping Pliers,Long Nose Pliers,https://www.knipex.com/products/gripping-pliers/long-nose-pliers/long-nose-pliers/3011140,https://www.knipex.com/sites/default/files/styles/knipex_product_detail/public/IM0015522.jpg?itok=NfaEb23H,"Heavy duty and wear resisting
      Different jaw styles
      Long, trapezoidal jaws
      Knurled gripping surfaces
      Chrome vanadium electric steel, forged, oil-hardened"
Tool Kits,Mini pliers set,https://www.knipex.com/products/tool-kits/mini-pliers-sets-in-belt-tool-pouch-/mini-pliers-setsin-belt-tool-pouch/002072V04,https://www.knipex.com/sites/default/files/styles/knipex_product_detail/public/IM0013633.jpg?itok=iLMAb2qn,"Tool bag made from durable polyester fabric, with hook-and-loop fastener and belt clip
      Dimensions (W x H x D): 75 x 180 x 55 mm"
Tool Kits,"Tool Box ""RED"" Electric Set 2",https://www.knipex.com/products/tool-kits/tool-box-red-electric-set-2-7-parts/tool-box-red-electric-set-parts-0/002115,https://www.knipex.com/sites/default/files/styles/knipex_product_detail/public/IM0008092.jpg?itok=vkiQZ8AB,"All pliers and screwdrivers except Water Pump Pliers VDE tested according to DIN EN/IEC 60900
      High quality, versatile, shock-resistant plastic case
      Foam insert with honeycomb structure for variable equipment
      External dimensions (W x H x D): 340 x 56 x 275 mm"
Tool Kits,"Tool Box ""SRZ""",https://www.knipex.com/products/tool-kits/tool-box-srz/tool-box-srz/002125,https://www.knipex.com/sites/default/files/styles/knipex_product_detail/public/IM0008067.jpg?itok=ZuHayPxA,"8 parts
      High-quality, impact-resistant plastic case
      Contains common Precision Circlip Pliers for highest requirements
      Precisely-sized recesses for holding the pliers
      Clearly organised storage of tools
      Dimensions, exterior (W x H x D): 260 x 80 x 210 mm"
Tool Kits,Set of Circlip Pliers,https://www.knipex.com/products/tool-kits/circlip-pliers-sets/circlip-pliers-sets-0/001956,https://www.knipex.com/sites/default/files/styles/knipex_product_detail/public/IM0013684.jpg?itok=CGHIkgr6,"Four common Circlip Pliers for internal and external circlips
      Dimensions, open (L x H): 315 x 275 mm
      Tool roll made of hard-wearing polyester fabric
      With practical, adjustable quick release fastener"
Tool Kits,Set of Circlip Pliers,https://www.knipex.com/products/tool-kits/circlip-pliers-sets/circlip-pliers-sets-0/001957,https://www.knipex.com/sites/default/files/styles/knipex_product_detail/public/IM0013682.jpg?itok=j3e2r9xx,"Four common Precision Circlip Pliers for highest requirements
      Dimensions, open (L x H): 315 x 275 mm
      Tool roll made of hard-wearing polyester fabric
      With practical, adjustable quick release fastener"
Tool Kits,Cable Tie Cutting Set,https://www.knipex.com/products/tool-kits/cable-tie-cutting-set-in-belt-tool-pouch-/cable-tie-cutting-setin-belt-tool-pouch/001972V01,https://www.knipex.com/sites/default/files/styles/knipex_product_detail/public/IM0013636.jpg?itok=1wrwLcQf,"For reliable removal of cable harnesses, e.g. in the aerospace industry
  

                

      Precision electronics diagonal cutter with rounded pliers head: for low-risk cutting of cable ties in confined spaces or when the cable tie head cannot be held; also suitable for cutting hard wires up to Ø 0.7 mm
      Pliers wrench with special laser cut for a good hold: grip, compress or loosen the head of the cable tie, all without cutting it"
Insulated Tools,Cable Knife,https://www.knipex.com/products/insulated-tools/cable-knives/cable-knives/9852,https://www.knipex.com/sites/default/files/styles/knipex_product_detail/public/IM0022649.jpg?itok=447oqViB,"Ergonomically designed handle shape with comfortable slip guard
      Particularly confident grip thanks to slip-proof soft components
      Thumb recess and ""finger hook"" at the end of the handle ensure a good transmission of force when the blade is pulled
      Solid, fixed straight blade
      Transparent protective cap
      Blade: special tool steel, oil-hardened"
Sales Aids,Screwdriver Display,https://www.knipex.com/products/sales-aids/screwdriver-display-empty/screwdriver-displayempty/0019346,https://www.knipex.com/sites/default/files/styles/knipex_product_detail/public/IM0021232.jpg?itok=GqRsvNmu,"Item is supplied without contents
      Stable design, can be fixed on tool bar systems
      With 4 hooks for screwdrivers
      Capacity: 6 - 8 screwdrivers per hook
      Assortment on request
      Display - empty; please order screwdrivers separately
      Sheet steel/wire, powder coated, silver"
Sales Aids,Brochure Holder for pegborads,https://www.knipex.com/products/sales-aids/brochure-holder/brochure-holder/001936,https://www.knipex.com/sites/default/files/styles/knipex_product_detail/public/IM0005530.jpg?itok=5UQZpXzY,"For approx. 250 pcs. A4-size leaflets
      Material: steel wire, silver powder coated
      Steel wire, powder coated, silver"
Wire Strippers and Stripping Tools,KNIPEX WireStripper,https://www.knipex.com/products/wire-strippers-and-stripping-tools/knipex-wirestripper-wielofunkcyjne-szczypce-dla-elektryk%C3%B3w-model-ameryka%C5%84ski/knipex-wirestrippermultifunction-electrician-pliersamerican-style/13718,https://www.knipex.com/sites/default/files/styles/knipex_product_detail/public/IM0022677.jpg?itok=3Bf29c4U,"Strip faster: precise positioning of the wire thanks to location ridges
      Innovative cutting edge geometry, particularly powerful cutting edges: 50 % higher cutting capacity and 25 % less cutting effort compared to standard wire strippers
      Fast, burr-free cutting of threaded rods and screws of UNC 6-32 and 8-32 up to class 4.6
  

                

      Precisely ground: Stripping profiles for conductors from 18-10 AWG(solid) and 20-12 AWG (finely stranded)
      Easy cutting of copper and aluminium cables up to Ø 15 mm (1/2"")
      Multifunctional gripping surfaces for reliable gripping, holding and bending of flat and round material as well as for twisting wires
      High stability and good accessibility thanks to hybrid tips on the pliers head, which are flat and wide
      Convenient: comfortable opening width and ergonomic handle shape, integrated opening spring makes frequent cutting easier
      Ideal for right- and left-handed users: locking device can be operated from either side
      Clear-cut outside edges on the jaws for working on flush-mounted junction boxes and deburring feed-through holes
      High-grade special tool steel, forged, multi stage oil-hardened"
Wire Strippers and Stripping Tools,KNIPEX WireStripper,https://www.knipex.com/products/wire-strippers-and-stripping-tools/knipex-wirestripper-wielofunkcyjne-szczypce-dla-elektryk%C3%B3w-model-ameryka%C5%84ski/knipex-wirestrippermultifunction-electrician-pliersamerican-style/13728,https://www.knipex.com/sites/default/files/styles/knipex_product_detail/public/IM0022671.jpg?itok=_GjdGATj,"Strip faster: precise positioning of the wire thanks to location ridges
      Innovative cutting edge geometry, particularly powerful cutting edges: 50 % higher cutting capacity and 25 % less cutting effort compared to standard wire strippers
      Fast, burr-free cutting of threaded rods and screws of UNC 6-32 and 8-32 up to class 4.6
  

                

      Precisely ground: Stripping profiles for conductors from 18-10 AWG(solid) and 20-12 AWG (finely stranded)
      Easy cutting of copper and aluminium cables up to Ø 15 mm (1/2"")
      Multifunctional gripping surfaces for reliable gripping, holding and bending of flat and round material as well as for twisting wires
      High stability and good accessibility thanks to hybrid tips on the pliers head, which are flat and wide
      Convenient: comfortable opening width and ergonomic handle shape, integrated opening spring makes frequent cutting easier
      Ideal for right- and left-handed users: locking device can be operated from either side
      Clear-cut outside edges on the jaws for working on flush-mounted junction boxes and deburring feed-through holes
      High-grade special tool steel, forged, multi stage oil-hardened"
Tool Bags and Tool Cases,Roll-up case for pliers wrenches,https://www.knipex.com/products/tool-bags-and-tool-cases/tool-roll-for-pliers-wrench-empty/tool-rollfor-pliers-wrenchempty/001955S6LE,https://www.knipex.com/sites/default/files/styles/knipex_product_detail/public/IM0022237.jpg?itok=kDcgiKe1,
Tool Bags and Tool Cases,Tool roll for KNIPEX Cobra®,https://www.knipex.com/products/tool-bags-and-tool-cases/tool-roll-for-cobra-empty/tool-rollfor-cobraempty/001955S8LE,https://www.knipex.com/sites/default/files/styles/knipex_product_detail/public/IM0022233.jpg?itok=F29hX58q,
Tool Kits,Set of Pliers Wrenches,https://www.knipex.com/products/tool-kits/set-of-pliers-wrenches/set-pliers-wrenches/001955S6,https://www.knipex.com/sites/default/files/styles/knipex_product_detail/public/IM0022239.jpg?itok=nJjQ4sDF,"Pliers wrenches from KNIPEX are ideally suited for the gentle gripping, holding, pressing and bending of workpieces, each one replacing an entire set of wrenches
      The practical, hard-wearing polyester fabric tool roll protects your tools and the hook-and-loop fastener keeps them within easy reach!
  

                

      These sets each contain three pliers wrenches of different sizes with slim, plastic-coated handles
      Like all pliers wrenches from KNIPEX, their smooth, parallel jaws allow firm yet gentle gripping – even when working with chrome!"
Cable and Wire Rope Shears,Cable Shears,https://www.knipex.com/products/cable-and-wire-rope-shears/cable-shears/cable-shears/9521165,https://www.knipex.com/sites/default/files/styles/knipex_product_detail/public/IM0006101.jpg?itok=fo-36rkn,"For cutting copper and aluminium single conductors as well as multiple stranded cables
      Clean and smooth cut without crushing and deformation
      Not suitable for steel wire and hard drawn copper conductors
      Precision-ground, hardened blades
      Easy cutting with one-hand operation
      With guard
      Adjustable bolted joint, self-retaining screw
      Internal opening spring, protected and captive
      High-grade special tool steel, forged, oil-hardened"
Cable and Wire Rope Shears,Cable Shears,https://www.knipex.com/products/cable-and-wire-rope-shears/cable-shears/cable-shears/9522165,https://www.knipex.com/sites/default/files/styles/knipex_product_detail/public/IM0006097.jpg?itok=nOyTC72I,"For cutting copper and aluminium single conductors as well as multiple stranded cables
      Clean and smooth cut without crushing and deformation
      Not suitable for steel wire and hard drawn copper conductors
      Precision-ground, hardened blades
      Easy cutting with one-hand operation
      With guard
      Adjustable bolted joint, self-retaining screw
      Internal opening spring, protected and captive
      High-grade special tool steel, forged, oil-hardened"
Insulated Tools,Cable Shears,https://www.knipex.com/products/cable-and-wire-rope-shears/cable-shears/cable-shears/9526165,https://www.knipex.com/sites/default/files/styles/knipex_product_detail/public/IM0006094.jpg?itok=7MIlHdpc,"For cutting copper and aluminium single conductors as well as multiple stranded cables
      Clean and smooth cut without crushing and deformation
      Not suitable for steel wire and hard drawn copper conductors
      Precision-ground, hardened blades
      Easy cutting with one-hand operation
      With guard
      Adjustable bolted joint, self-retaining screw
      Internal opening spring, protected and captive
      High-grade special tool steel, forged, oil-hardened"
Cable and Wire Rope Shears,Cable Shears,https://www.knipex.com/products/cable-and-wire-rope-shears/cable-shears/cable-shears/9541165,https://www.knipex.com/sites/default/files/styles/knipex_product_detail/public/IM0006058.jpg?itok=FRkjvuP0,"Multifunctional tool for working on NYM cable from 3 x 1.5 mm² to 5 x 2.5 mm² (cutting and stripping)
      Universal stripping area for both solid conductor cross-sections
      Reliable alignment of the cable in the stripping area due to V-shaped blade geometry
      For cutting copper and aluminium single conductors as well as multiple stranded cables
      Clean and smooth cut without crushing and deformation
      Not suitable for steel wire and hard drawn copper conductors
      Precision-ground, hardened blades
      Easy cutting with one-hand operation
      With guard
      Adjustable bolted joint, self-retaining screw
      High-grade special tool steel, forged, oil-hardened"
Cable and Wire Rope Shears,Cable Shears,https://www.knipex.com/products/cable-and-wire-rope-shears/cable-shears-with-twin-cutting-edge/cable-shearswith-twin-cutting-edge/9511200,https://www.knipex.com/sites/default/files/styles/knipex_product_detail/public/IM0006127.jpg?itok=h0xAd64B,"For cutting copper and aluminium cables
      Not suitable for steel wire and hard drawn copper conductors
      Precision-ground, hardened blades
      Clean and smooth cut without crushing and deformation
      By dividing the cutting actions into initial cut (insulating sheath in the front cutting area) and final cut (conductor in the back cutting area), cables up to Ø 20 mm can be cut in one-hand operation
      Low handforce required due to favourable lever ratio and special blade geometry
      Pinch guard prevents operators' fingers being pinched
      Adjustable bolted joint, self-retaining screw
      High-grade special tool steel, forged, oil-hardened"
Cable and Wire Rope Shears,Cable Shears,https://www.knipex.com/products/cable-and-wire-rope-shears/cable-shears-with-twin-cutting-edge/cable-shearswith-twin-cutting-edge/9512200,https://www.knipex.com/sites/default/files/styles/knipex_product_detail/public/IM0006118.jpg?itok=-sZrpboO,"For cutting copper and aluminium cables
      Not suitable for steel wire and hard drawn copper conductors
      Precision-ground, hardened blades
      Clean and smooth cut without crushing and deformation
      By dividing the cutting actions into initial cut (insulating sheath in the front cutting area) and final cut (conductor in the back cutting area), cables up to Ø 20 mm can be cut in one-hand operation
      Low handforce required due to favourable lever ratio and special blade geometry
      Pinch guard prevents operators' fingers being pinched
      Adjustable bolted joint, self-retaining screw
      High-grade special tool steel, forged, oil-hardened"
Insulated Tools,Cable Shears,https://www.knipex.com/products/cable-and-wire-rope-shears/cable-shears-with-twin-cutting-edge/cable-shearswith-twin-cutting-edge/9516200,https://www.knipex.com/sites/default/files/styles/knipex_product_detail/public/IM0006108.jpg?itok=QjWXh375,"For cutting copper and aluminium cables
      Not suitable for steel wire and hard drawn copper conductors
      Precision-ground, hardened blades
      Clean and smooth cut without crushing and deformation
      Adjustable bolted joint, self-retaining screw
      Low handforce required due to favourable lever ratio and special blade geometry
      Pinch guard prevents operators' fingers being pinched
      High-grade special tool steel, forged, oil-hardened"
Special Pliers,Mitre Shears,https://www.knipex.com/products/special-pliers/mitre-shears-for-plastic-and-rubber-sections/mitre-shearsfor-plastic-and-rubber-sections/9435215,https://www.knipex.com/sites/default/files/styles/knipex_product_detail/public/IM0005297.jpg?itok=bLxeHJHZ,"For crush-free cutting of plastic, rubber and soft timber sections; also for ribbon cable
      Exchangeable cutting base with try square for 45°-cuts and markings for 60°-, 75°-, and 90°-cuts
      With opening spring and locking device
      Blade: standard trapezoidal blade, replaceable
      Tool body: special tool steel, rolled, oil-hardened"
Cable and Wire Rope Shears,Cable Shears,https://www.knipex.com/products/cable-and-wire-rope-shears/cable-shears-handles-extrusion-plastic-coated/cable-shearshandles-extrusion-plastic-coated/9505165,https://www.knipex.com/sites/default/files/styles/knipex_product_detail/public/IM0006140.jpg?itok=3v8yCruf,"Cuts cables up to Ø 10 mm / 24 mm²
      With opening spring and locking device
      Blades made of stainless steel
      Oil-hardened and tempered
      Not suitable for steel wire and hard drawn copper conductors
      Precision-ground, hardened blades
      No crushing, slight deformation of the cable only
      Pinch guard prevents operators' fingers being pinched
      Adjustable bolted joint
      Shears body: surgical steel, stainless, vacuum-hardened
      Handles: plastic, impact-proof"
Insulated Tools,Cable Shears,https://www.knipex.com/products/cable-and-wire-rope-shears/cable-shears-handles-extrusion-plastic-coated/cable-shearshandles-extrusion-plastic-coated/9506230,https://www.knipex.com/sites/default/files/styles/knipex_product_detail/public/IM0022264.jpg?itok=X9oE4iRR,"For copper single conductors up to 16 mm², multiple stranded wires up to 50 mm², fine stranded up to 70 mm² and aluminium conductors multiple stranded wires up to 70 mm²
      Easy cutting with one-hand operation due to high transmission ratio
      Stainless - special grade - steel, oil-hardened and tempered
      Not suitable for steel wire and hard drawn copper conductors
      Precision-ground, hardened blades
      No crushing, slight deformation of the cable only
      Adjustable bolted joint
      Shears body: surgical steel, stainless, vacuum-hardened
      Handles: plastic, impact-proof"
Cable and Wire Rope Shears,Cable Shears,https://www.knipex.com/products/cable-and-wire-rope-shears/cable-shears/cable-shears/9511165,https://www.knipex.com/sites/default/files/styles/knipex_product_detail/public/IM0006132.jpg?itok=5YRw6Kig,"For cutting copper and aluminium single conductors as well as multiple stranded cables
      Clean and smooth cut without crushing and deformation
      Not suitable for steel wire and hard drawn copper conductors
      Precision-ground, hardened blades
      Easy cutting with one-hand operation
      With guard
      Adjustable bolted joint, self-retaining screw
      High-grade special tool steel, forged, oil-hardened"
Insulated Tools,Cable Knife,https://www.knipex.com/products/insulated-tools/cable-knives/cable-knives/9854,https://www.knipex.com/sites/default/files/styles/knipex_product_detail/public/IM0022646.jpg?itok=agom3IGm,"Back of the blade plastic coated to avoid short circuits
      Ergonomically designed handle shape with comfortable slip guard
      Particularly confident grip thanks to slip-proof soft components
      Thumb recess and ""finger hook"" at the end of the handle ensure a good transmission of force when the blade is pulled
      Solid, fixed straight blade
      Transparent protective cap
      Blade: special tool steel, oil-hardened"
Insulated Tools,Cable Knife,https://www.knipex.com/products/insulated-tools/cable-knives/cable-knives/9854SB,https://www.knipex.com/sites/default/files/styles/knipex_product_detail/public/IM0022646.jpg?itok=agom3IGm,"Ergonomically designed handle shape with comfortable slip guard
      Particularly confident grip thanks to slip-proof soft components
      Thumb recess and ""finger hook"" at the end of the handle ensure a good transmission of force when the blade is pulled
      Solid, fixed straight blade
      Transparent protective cap
      Blade: special tool steel, oil-hardened"
Insulated Tools,Stripping Knives,https://www.knipex.com/products/insulated-tools/stripping-knives-with-guide-shoe/stripping-kniveswith-guide-shoe/985303,https://www.knipex.com/sites/default/files/styles/knipex_product_detail/public/IM0022950.jpg?itok=lhj4G7Ty,"Solid, fixed hook blade
      Suitable for round cables
      Blade: special tool steel, oil-hardened
      Ergonomically designed handle shape with comfortable slip guard
      Particularly confident grip thanks to slip-proof soft components
      Thumb recess and ""finger hook"" at the end of the handle ensure a good transmission of force when the blade is pulled
      Transparent protective cap"
Insulated Tools,Stripping Knives,https://www.knipex.com/products/insulated-tools/stripping-knives-with-guide-shoe/stripping-kniveswith-guide-shoe/985313,https://www.knipex.com/sites/default/files/styles/knipex_product_detail/public/IM0022948.jpg?itok=4qnU5aT_,"Narrow, fixed hook blade, sickle shaped
      Suitable for sector cables
      Blade: special tool steel, oil-hardened
      Ergonomically designed handle shape with comfortable slip guard
      Particularly confident grip thanks to slip-proof soft components
      Thumb recess and ""finger hook"" at the end of the handle ensure a good transmission of force when the blade is pulled
      Transparent protective cap"
Insulated Tools,Stripping Knives,https://www.knipex.com/products/insulated-tools/stripping-knives-with-guide-shoe/stripping-kniveswith-guide-shoe/9855,https://www.knipex.com/sites/default/files/styles/knipex_product_detail/public/IM0022644.jpg?itok=9QJoQQ-w,"Solid, fixed hook blade, sickle shaped
      With guide shoe at the blade point
      No damage of the conductor insulation
      Blade: surgical steel, stainless, vacuum-hardened
      Ergonomically designed handle shape with comfortable slip guard
      Particularly confident grip thanks to slip-proof soft components
      Thumb recess and ""finger hook"" at the end of the handle ensure a good transmission of force when the blade is pulled
      Transparent protective cap"
Insulated Tools,Stripping Knives,https://www.knipex.com/products/insulated-tools/stripping-knives-with-guide-shoe/stripping-kniveswith-guide-shoe/9855SB,https://www.knipex.com/sites/default/files/styles/knipex_product_detail/public/IM0022644.jpg?itok=9QJoQQ-w,"Ergonomically designed handle shape with comfortable slip guard
      Particularly confident grip thanks to slip-proof soft components
      Thumb recess and ""finger hook"" at the end of the handle ensure a good transmission of force when the blade is pulled
      Transparent protective cap"
Insulated Tools,Cable Knife,https://www.knipex.com/products/insulated-tools/cable-knives-with-replaceable-blade/cable-kniveswith-replaceable-blade/9856,https://www.knipex.com/sites/default/files/styles/knipex_product_detail/public/IM0005634.jpg?itok=sfyYlTZf,"Straight blade with special sharpening; replaceable
      With hinged blade guard, integrated in the handle, captive
      Back of the blade plastic coated to avoid short circuits
      Ergonomically shaped insulating handle
      Blade: surgical steel, stainless, vacuum-hardened"
Insulated Tools,Cable Knife,https://www.knipex.com/products/insulated-tools/cable-knives-with-replaceable-blade/cable-kniveswith-replaceable-blade/9856SB,https://www.knipex.com/sites/default/files/styles/knipex_product_detail/public/IM0005634.jpg?itok=sfyYlTZf,"Straight blade with special sharpening; replaceable
      With hinged blade guard, integrated in the handle, captive
      Back of the blade plastic coated to avoid short circuits
      Ergonomically shaped insulating handle
      Blade: surgical steel, stainless, vacuum-hardened"
Cable and Wire Rope Shears,Wire Rope Cutter,https://www.knipex.com/products/cable-and-wire-rope-shears/wire-rope-cutters-forged/wire-rope-cuttersforged/9561190,https://www.knipex.com/sites/default/files/styles/knipex_product_detail/public/IM0006050.jpg?itok=Ha3g_8Ta,"With two crimping dies for end caps on Bowden cable sheaths and end ferrules for traction cables
      Comfortable work thanks to handy, slim design and internal opening spring
      Bolted joint for precise blade guidance, re-adjustable
      High leverage for reduced effort
      Cutting edge hardness approx. 64 HRC
      Chrome vanadium heavy-duty steel, forged, multi stage oil-hardened"
Cable and Wire Rope Shears,Wire Rope Cutter,https://www.knipex.com/products/cable-and-wire-rope-shears/wire-rope-cutters-forged/wire-rope-cuttersforged/9562190,https://www.knipex.com/sites/default/files/styles/knipex_product_detail/public/IM0006046.jpg?itok=war7REQU,"With two crimping dies for end caps on Bowden cable sheaths and end ferrules for traction cables
      Comfortable work thanks to handy, slim design and internal opening spring
      Bolted joint for precise blade guidance, re-adjustable
      High leverage for reduced effort
      Cutting edge hardness approx. 64 HRC
      Chrome vanadium heavy-duty steel, forged, multi stage oil-hardened"
Tools with tethering,Wire Rope Cutter,https://www.knipex.com/products/cable-and-wire-rope-shears/wire-rope-cutters-forged/wire-rope-cuttersforged/9562190T,https://www.knipex.com/sites/default/files/styles/knipex_product_detail/public/IM0006045.jpg?itok=jd7odfzs,"Pliers with tether attachment point for mounting a fall protection system
      With two crimping dies for end caps on Bowden cable sheaths and end ferrules for traction cables
      Comfortable work thanks to handy, slim design and internal opening spring
      Bolted joint for precise blade guidance, re-adjustable
      High leverage for reduced effort
      Cutting edge hardness approx. 64 HRC
      Chrome vanadium heavy-duty steel, forged, multi stage oil-hardened"
Cable and Wire Rope Shears,Wire Rope and ACSR-Cable Cutter,https://www.knipex.com/products/cable-and-wire-rope-shears/wire-rope-and-acsr-cable-cutters/wire-rope-and-acsr-cable-cutters/9581600,https://www.knipex.com/sites/default/files/styles/knipex_product_detail/public/IM0006037.jpg?itok=gE3bKDQU,"With reinforced cutter head for higher performance, also cuts piano wire
      For wire ropes and steel rods, copper and aluminium cables
      Suitable for cutting overhead cables with strain relief wire (ACSR-cables)
      Angular cutting blades allow cutting of single rope wire
      Optimum transmission ratio for high cutting performance
      Bolted cutter head, replaceable
      Low weight
      Handles: aluminium, high-strength
      Cutter head: high-grade special tool steel, multi stage oil-hardened"
Cable and Wire Rope Shears,Electricians' Shears,https://www.knipex.com/products/cable-and-wire-rope-shears/electricians%27-shears/electricians-shears/9505155SB,https://www.knipex.com/sites/default/files/styles/knipex_product_detail/public/IM0005285.jpg?itok=rzHIhTrx,"Precisely ground blades with fine serration for a clean, non-slip cut
      Cutting edge with integrated cable cutter
      With plastic belt pouch
  

                

      Handles with multi-component grips, fibreglass-reinforced
      Universal shears for electricians
      Cutting edges made from stainless steel, hardness of cutting edges 56 HRC"
Cable and Wire Rope Shears,Wire Rope and ACSR-Cable Cutter,https://www.knipex.com/products/cable-and-wire-rope-shears/wire-rope-and-acsr-cable-cutters/wire-rope-and-acsr-cable-cutters/9571445,https://www.knipex.com/sites/default/files/styles/knipex_product_detail/public/IM0014242.jpg?itok=SfhO7lgf,"For wire ropes and steel rods, copper and aluminium cables
      Suitable for cutting overhead cables with strain relief wire (ACSR-cables)
      Angular cutting blades allow cutting of single rope wire
      Optimum transmission ratio for high cutting performance
      Bolted cutter head, replaceable
      Low weight
      Handles: aluminium, high-strength
      Cutter head: high-grade special tool steel, multi stage oil-hardened"
Cable and Wire Rope Shears,Wire Rope and ACSR-Cable Cutter,https://www.knipex.com/products/cable-and-wire-rope-shears/wire-rope-and-acsr-cable-cutters/wire-rope-and-acsr-cable-cutters/9571600,https://www.knipex.com/sites/default/files/styles/knipex_product_detail/public/IM0014239.jpg?itok=6FUehGjd,"For wire ropes and steel rods, copper and aluminium cables
      Suitable for cutting overhead cables with strain relief wire (ACSR-cables)
      Angular cutting blades allow cutting of single rope wire
      Optimum transmission ratio for high cutting performance
      Bolted cutter head, replaceable
      Low weight
      Handles: aluminium, high-strength
      Cutter head: high-grade special tool steel, multi stage oil-hardened"
Insulated Tools,Wire Rope and ACSR-Cable Cutter,https://www.knipex.com/products/cable-and-wire-rope-shears/wire-rope-and-acsr-cable-cutters/wire-rope-and-acsr-cable-cutters/9577600,https://www.knipex.com/sites/default/files/styles/knipex_product_detail/public/IM0014236.jpg?itok=lka9GqY7,"For wire ropes and steel rods, copper and aluminium cables
      Suitable for cutting overhead cables with strain relief wire (ACSR-cables)
      Angular cutting blades allow cutting of single rope wire
      Optimum transmission ratio for high cutting performance
      Bolted cutter head, replaceable
      Low weight
      Handles: aluminium, high-strength
      Cutter head: high-grade special tool steel, multi stage oil-hardened"
Cable and Wire Rope Shears,Cable Shears,https://www.knipex.com/products/cable-and-wire-rope-shears/cable-shears/cable-shears/9512165,https://www.knipex.com/sites/default/files/styles/knipex_product_detail/public/IM0006124.jpg?itok=uC--yTi4,"For cutting copper and aluminium single conductors as well as multiple stranded cables
      Clean and smooth cut without crushing and deformation
      Not suitable for steel wire and hard drawn copper conductors
      Precision-ground, hardened blades
      Easy cutting with one-hand operation
      With guard
      Adjustable bolted joint, self-retaining screw
      High-grade special tool steel, forged, oil-hardened"
Tools with tethering,Cable Shears,https://www.knipex.com/products/cable-and-wire-rope-shears/cable-shears/cable-shears/9512165T,https://www.knipex.com/sites/default/files/styles/knipex_product_detail/public/IM0006121.jpg?itok=KyQJpZHW,"Pliers with tether attachment point for mounting a fall protection system
      For cutting copper and aluminium single conductors as well as multiple stranded cables
      Clean and smooth cut without crushing and deformation
      Not suitable for steel wire and hard drawn copper conductors
      Precision-ground, hardened blades
      Easy cutting with one-hand operation
      With guard
      Adjustable bolted joint, self-retaining screw
      High-grade special tool steel, forged, oil-hardened"
Insulated Tools,Cable Shears,https://www.knipex.com/products/cable-and-wire-rope-shears/cable-shears/cable-shears/9516165,https://www.knipex.com/sites/default/files/styles/knipex_product_detail/public/IM0006114.jpg?itok=KrLOypPx,"For cutting copper and aluminium single conductors as well as multiple stranded cables
      Clean and smooth cut without crushing and deformation
      Not suitable for steel wire and hard drawn copper conductors
      Precision-ground, hardened blades
      Easy cutting with one-hand operation
      With guard
      Adjustable bolted joint, self-retaining screw
      High-grade special tool steel, forged, oil-hardened"
Tool Kits,Set of pliers,https://www.knipex.com/products/tool-kits/pliers-sets/pliers-sets/003120V02,https://www.knipex.com/sites/default/files/styles/knipex_product_detail/public/IM0010544.jpg?itok=powMziuu,"Delivery of art. no. 00 31 20 V02 contents: 1 x water pump pliers 180 mm, 1 x water pump pliers 250 mm"
Tool Kits,Set of pliers,https://www.knipex.com/products/tool-kits/pliers-sets/pliers-sets/003120V03,https://www.knipex.com/sites/default/files/styles/knipex_product_detail/public/IM0008367.jpg?itok=5c2LnIjj,"Delivery of art. no. 00 31 20 V03 contents: 1 x pliers wrench 180 mm, 1 x water pump pliers 250 mm"
